Gradient Profiler Text Data File: 20240506_MV_I_30.csv
Date: 2024-05-06
Time: 16:34:49

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
23.28, 0.080431, , 
23.31, 0.080075, , 
23.34, 0.079739, , 
23.37, 0.079321, , 
23.40, 0.078943, , 
23.43, 0.078585, , 
23.46, 0.078245, , 
23.49, 0.077941, , 
23.52, 0.077573, , 
23.55, 0.077192, , 
23.58, 0.076856, , 
23.61, 0.076526, , 
23.64, 0.076222, , 
23.67, 0.075901, , 
23.70, 0.075594, , 
23.73, 0.075321, , 
23.76, 0.074934, , 
23.79, 0.074598, , 
23.82, 0.074249, , 
23.85, 0.073973, , 
23.88, 0.073830, , 
23.91, 0.073503, , 
23.94, 0.073183, , 
23.97, 0.072885, , 
24.00, 0.072644, , 
24.03, 0.072361, , 
24.06, 0.072035, , 
24.09, 0.071809, , 
24.12, 0.071508, , 
24.15, 0.071242, , 
24.18, 0.070997, , 
24.21, 0.070763, , 
24.24, 0.070531, , 
24.27, 0.070293, , 
24.30, 0.070078, , 
24.33, 0.069843, , 
24.36, 0.069599, , 
24.39, 0.069348, , 
24.42, 0.069174, , 
24.45, 0.069082, , 
24.48, 0.068923, , 
24.51, 0.068695, , 
24.54, 0.068596, , 
24.57, 0.068476, , 
24.60, 0.068311, , 
24.63, 0.068140, , 
24.66, 0.067975, , 
24.69, 0.067860, , 
24.72, 0.067689, , 
24.75, 0.067588, , 
24.78, 0.067559, , 
24.81, 0.067553, , 
24.84, 0.067400, , 
24.87, 0.067223, , 
24.90, 0.067188, , 
24.93, 0.067169, , 
24.96, 0.067131, , 
24.99, 0.067036, , 
25.02, 0.067067, , 
25.05, 0.067102, , 
25.08, 0.067080, , 
25.11, 0.067039, , 
25.14, 0.067077, , 
25.17, 0.067099, , 
25.20, 0.067071, , 
25.23, 0.067096, , 
25.26, 0.067239, , 
25.29, 0.067369, , 
25.32, 0.067439, , 
25.35, 0.067464, , 
